poll_id,definition_id,measure_id,source_waves,scoring_rule,missing_policy,denominator_policy,post_dependent,calibration_sample,evidence
australia-republic-1999,high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T2,indicator joint mean >0.6,"closed unanswered code incorrect; system missing propagates; symbolic T2 codes96:98/100 missing,99 incorrect; baseline ignoresDKCHG1",fixed 12 items per wave; joint scores average itemwise products,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,higher_education@historical-v1,higher_education,T1,"EDULEV1->0,2->.33,3->.66,4/5->1;98->missing; indicator score==1",system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,high_income@historical-v1,high_income,T1,"INCOME1:6 -> .16,.33,.5,.66,.83,1;97/98->missing; indicator score>.66",system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,not-applicable,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,knowledge_t2@historical-v1,knowledge_t2,T1|T2,mean post keyed correctness,"closed unanswered code incorrect; system missing propagates; symbolic T2 codes96:98/100 missing,99 incorrect; baseline ignoresDKCHG1",fixed 12 items per wave; joint scores average itemwise products,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,republican_t1@historical-v1,republican_t1,T1,"mean republican ranking score, reversed TIESBR1..5, forward HEADAUS1..5",omit missing components; all missing->missing,available three components,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,knowledge_t1@historical-v1,knowledge_t1,T1|T2,mean baseline keyed correctness,"closed unanswered code incorrect; system missing propagates; symbolic T2 codes96:98/100 missing,99 incorrect; baseline ignoresDKCHG1",fixed 12 items per wave; joint scores average itemwise products,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,political_interest_t1@historical-v1,political_interest_t1,T1,"INTPOL1:1->0,2->.33,3->.66,4->1,97->missing",system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,female@historical-v1,female,T1,indicator raw sex/gender code2,system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,read_briefing@historical-v1,read_briefing,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,not-applicable,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,issue_knowledge@historical-v1,issue_knowledge,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,not-applicable,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,education_three@historical-v1,education_three,T1,"EDULEV1->0,2->.33,3->.66,4/5->1;98->missing; retain0/1, other observed scores->.5",system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,knowledge_midterm@historical-v1,knowledge_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,not-applicable,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,minority@historical-v1,minority,T1,indicator OVERSEAS<2 (code100 retained as nonminority),system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,age@historical-v1,age,T1,retain AGE including98,system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
australia-republic-1999,popular_t1@historical-v1,popular_t1,T1,"rank combination:13->1,12/31->.75,DK/33->.5,21/32->.25,23->0; sequential assignment",unmatched rankings missing; wave2 midpoint condition reads wave3DK rankings,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/aus_republic.R; data/australia-republic-1999/variables.csv; data/australia-republic-1999/papers/adp5.doc; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,education_four@historical-v1,education_four,T1,"Q39:1->0,2->.33,3->.66,4/6->1,5/7->missing",system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,T2,mean absolute deviation from.5 over seven historical indices,omit missing components; all missing->missing,available seven indices,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,read_briefing@historical-v1,read_briefing,T3,(T3Q42-1)/4,system missing and documented non-substantive responses propagate,not-applicable,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,military_never_t1@historical-v1,military_never_t1,T1,reverseQ11b five categories,system missing and documented non-substantive responses propagate,not-applicable,FALSE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,enlargement_limit_t2@historical-v1,enlargement_limit_t2,T2,reverseQ16j five categories,system missing and documented non-substantive responses propagate,not-applicable,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,trade_t2@historical-v1,trade_t2,T2,"mean((Q7d-Q7a+1)/2,Q8/10), five-category items first scaled0..1",omit missing within componentmeans; all missing->missing; differences require both operands,bothQ7itemsrequired within difference; average availabledifference/Q8components,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,decision_level_t3@historical-v1,decision_level_t3,T3,mean Q17a:i/10,omit missing within componentmeans; all missing->missing; differences require both operands,available nine items,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,knowledge_joint_midterm@historical-v1,knowledge_joint_midterm,T1|T2|T3,mean baseline times arrival times post correctness,unanswered/non-substantive answers score0; fixed item count,fixed 11 items per wave; joint scores average itemwise products,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,pension_t3@historical-v1,pension_t3,T3,(mean Q5b/c minus mean Q5a/d +1)/1.875,omit missing within componentmeans; all missing->missing; differences require both operands,available2items within each difference component; both componentmeansrequired,TRUE,"historical full source empirical difference endpoints[-1,.875], fixed acrossbothwaves",vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,pension_t2@historical-v1,pension_t2,T2,(mean Q5b/c minus mean Q5a/d +1)/1.875,omit missing within componentmeans; all missing->missing; differences require both operands,available2items within each difference component; both componentmeansrequired,TRUE,"historical full source empirical difference endpoints[-1,.875], fixed acrossbothwaves",vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,enlargement_t2@historical-v1,enlargement_t2,T2,"mean(reverseQ16a,mean reverseQ16b/c/f)",omit missing within componentmeans; all missing->missing; differences require both operands,available3items within secondcomponent; available2componentmeans,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,military_never_t3@historical-v1,military_never_t3,T3,reverseQ11b five categories,system missing and documented non-substantive responses propagate,not-applicable,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,migration_t3@historical-v1,migration_t3,T3,"Q7c five categories: reversed atT1, forward atT2/T3",system missing and documented non-substantive responses propagate,not-applicable,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,decision_level_t2@historical-v1,decision_level_t2,T2,mean Q17a:i/10,omit missing within componentmeans; all missing->missing; differences require both operands,available nine items,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,knowledge_midterm@historical-v1,knowledge_midterm,T2,mean arrival keyed correctness,unanswered/non-substantive answers score0; fixed item count,fixed 11 items per wave; joint scores average itemwise products,TRUE,fixed questionnaire endpoints; no sample calibration,vault/cdd/scripts/eu_2007.R; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
tomorrows-europe-2007,military_t3@te-04-v2,military_t3,T3,"mean(mean reversedQ11a/c,mean Q12a:d/10)",omit missing within componentmeans; all missing->missing; differences require both operands,available items within each2/4-item mean; then available2means,TRUE,fixed questionnaire endpoints; no sample calibration,R/respondent_tomorrows_europe.R; docs/poll-issues.md TE-04; data/tomorrows-europe-2007/variables.csv; vault/cdd/data/eu_2007/sociodem-eu-dp.sps; data/shared/codebooks/attitude_indices/past_versions/appendix-attitude-indices-6-07-15-rcl.docx
